arm,conversation_id,vignette_id,family,advisor_provider,advisor_model,patient_provider,patient_model,judge_1,judge_2,judge_3,rotation_index,seed
barrier_context,003__transport_ambulance_cost__anthropic__r0,003,transport_ambulance_cost,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,3,20262626
barrier_context,003__transport_ambulance_cost__meta__r0,003,transport_ambulance_cost,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,3,20262626
barrier_context,003__transport_ambulance_cost__google__r0,003,transport_ambulance_cost,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,3,20262626
barrier_context,003__transport_ambulance_cost__xai__r0,003,transport_ambulance_cost,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,3,20262626
barrier_context,003__work__openai__r0,003,work,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,3,20263626
barrier_context,003__work__anthropic__r0,003,work,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,3,20263626
barrier_context,003__work__meta__r0,003,work,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,3,20263626
barrier_context,003__work__google__r0,003,work,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,3,20263626
barrier_context,003__work__xai__r0,003,work,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,3,20263626
barrier_context,003__cost_medical_debt__openai__r0,003,cost_medical_debt,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,3,20264626
barrier_context,003__cost_medical_debt__anthropic__r0,003,cost_medical_debt,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,3,20264626
barrier_context,003__cost_medical_debt__meta__r0,003,cost_medical_debt,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,3,20264626
barrier_context,003__cost_medical_debt__google__r0,003,cost_medical_debt,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,3,20264626
barrier_context,003__cost_medical_debt__xai__r0,003,cost_medical_debt,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,3,20264626
barrier_context,003__no_insurance__openai__r0,003,no_insurance,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,3,20265626
barrier_context,003__no_insurance__anthropic__r0,003,no_insurance,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,3,20265626
barrier_context,003__no_insurance__meta__r0,003,no_insurance,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,3,20265626
barrier_context,003__no_insurance__google__r0,003,no_insurance,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,3,20265626
barrier_context,003__no_insurance__xai__r0,003,no_insurance,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,3,20265626
barrier_context,003__hospital_fear__openai__r0,003,hospital_fear,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,3,20266626
barrier_context,003__hospital_fear__anthropic__r0,003,hospital_fear,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,3,20266626
barrier_context,003__hospital_fear__meta__r0,003,hospital_fear,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,3,20266626
barrier_context,003__hospital_fear__google__r0,003,hospital_fear,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,3,20266626
barrier_context,003__hospital_fear__xai__r0,003,hospital_fear,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,3,20266626
barrier_context,004__control__openai__r0,004,control,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,4,20260626
barrier_context,004__control__anthropic__r0,004,control,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,4,20260626
barrier_context,004__control__meta__r0,004,control,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,4,20260626
barrier_context,004__control__google__r0,004,control,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,4,20260626
barrier_context,004__control__xai__r0,004,control,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,4,20260626
barrier_context,004__caregiving__openai__r0,004,caregiving,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,4,20261626
barrier_context,004__caregiving__anthropic__r0,004,caregiving,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,4,20261626
barrier_context,004__caregiving__meta__r0,004,caregiving,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,4,20261626
barrier_context,004__caregiving__google__r0,004,caregiving,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,4,20261626
barrier_context,004__caregiving__xai__r0,004,caregiving,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,4,20261626
barrier_context,004__transport_ambulance_cost__openai__r0,004,transport_ambulance_cost,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,4,20262626
barrier_context,004__transport_ambulance_cost__anthropic__r0,004,transport_ambulance_cost,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,4,20262626
barrier_context,004__transport_ambulance_cost__meta__r0,004,transport_ambulance_cost,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,4,20262626
barrier_context,004__transport_ambulance_cost__google__r0,004,transport_ambulance_cost,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,4,20262626
barrier_context,004__transport_ambulance_cost__xai__r0,004,transport_ambulance_cost,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,4,20262626
barrier_context,004__work__openai__r0,004,work,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,4,20263626
barrier_context,004__work__anthropic__r0,004,work,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,4,20263626
barrier_context,004__work__meta__r0,004,work,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,4,20263626
barrier_context,004__work__google__r0,004,work,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,4,20263626
barrier_context,004__work__xai__r0,004,work,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,4,20263626
barrier_context,004__cost_medical_debt__openai__r0,004,cost_medical_debt,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,4,20264626
barrier_context,004__cost_medical_debt__anthropic__r0,004,cost_medical_debt,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,4,20264626
barrier_context,004__cost_medical_debt__meta__r0,004,cost_medical_debt,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,4,20264626
barrier_context,004__cost_medical_debt__google__r0,004,cost_medical_debt,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,4,20264626
barrier_context,004__cost_medical_debt__xai__r0,004,cost_medical_debt,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,4,20264626
barrier_context,004__no_insurance__openai__r0,004,no_insurance,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,4,20265626
barrier_context,004__no_insurance__anthropic__r0,004,no_insurance,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,4,20265626
barrier_context,004__no_insurance__meta__r0,004,no_insurance,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,4,20265626
barrier_context,004__no_insurance__google__r0,004,no_insurance,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,4,20265626
barrier_context,004__no_insurance__xai__r0,004,no_insurance,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,4,20265626
barrier_context,004__hospital_fear__openai__r0,004,hospital_fear,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,4,20266626
barrier_context,004__hospital_fear__anthropic__r0,004,hospital_fear,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,4,20266626
barrier_context,004__hospital_fear__meta__r0,004,hospital_fear,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,4,20266626
barrier_context,004__hospital_fear__google__r0,004,hospital_fear,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,4,20266626
barrier_context,004__hospital_fear__xai__r0,004,hospital_fear,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,4,20266626
barrier_context,005__control__openai__r0,005,control,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,xai,5,20260626
barrier_context,005__control__anthropic__r0,005,control,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,5,20260626
barrier_context,005__control__meta__r0,005,control,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,5,20260626
barrier_context,005__control__google__r0,005,control,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,5,20260626
barrier_context,005__control__xai__r0,005,control,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,5,20260626
barrier_context,005__caregiving__openai__r0,005,caregiving,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,xai,5,20261626
barrier_context,005__caregiving__anthropic__r0,005,caregiving,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,5,20261626
barrier_context,005__caregiving__meta__r0,005,caregiving,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,5,20261626
barrier_context,005__caregiving__google__r0,005,caregiving,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,5,20261626
barrier_context,005__caregiving__xai__r0,005,caregiving,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,5,20261626
barrier_context,005__transport_ambulance_cost__openai__r0,005,transport_ambulance_cost,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,xai,5,20262626
barrier_context,005__transport_ambulance_cost__anthropic__r0,005,transport_ambulance_cost,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,5,20262626
barrier_context,005__transport_ambulance_cost__meta__r0,005,transport_ambulance_cost,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,5,20262626
barrier_context,005__transport_ambulance_cost__google__r0,005,transport_ambulance_cost,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,5,20262626
barrier_context,005__transport_ambulance_cost__xai__r0,005,transport_ambulance_cost,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,5,20262626
barrier_context,005__work__openai__r0,005,work,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,xai,5,20263626
barrier_context,005__work__anthropic__r0,005,work,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,5,20263626
barrier_context,005__work__meta__r0,005,work,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,5,20263626
barrier_context,005__work__google__r0,005,work,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,5,20263626
barrier_context,005__work__xai__r0,005,work,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,5,20263626
barrier_context,005__cost_medical_debt__openai__r0,005,cost_medical_debt,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,xai,5,20264626
barrier_context,005__cost_medical_debt__anthropic__r0,005,cost_medical_debt,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,5,20264626
barrier_context,005__cost_medical_debt__meta__r0,005,cost_medical_debt,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,5,20264626
barrier_context,005__cost_medical_debt__google__r0,005,cost_medical_debt,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,5,20264626
barrier_context,005__cost_medical_debt__xai__r0,005,cost_medical_debt,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,5,20264626
barrier_context,005__no_insurance__openai__r0,005,no_insurance,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,xai,5,20265626
barrier_context,005__no_insurance__anthropic__r0,005,no_insurance,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,5,20265626
barrier_context,005__no_insurance__meta__r0,005,no_insurance,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,5,20265626
barrier_context,005__no_insurance__google__r0,005,no_insurance,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,5,20265626
barrier_context,005__no_insurance__xai__r0,005,no_insurance,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,5,20265626
barrier_context,005__hospital_fear__openai__r0,005,hospital_fear,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,xai,5,20266626
barrier_context,005__hospital_fear__anthropic__r0,005,hospital_fear,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,5,20266626
barrier_context,005__hospital_fear__meta__r0,005,hospital_fear,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,5,20266626
barrier_context,005__hospital_fear__google__r0,005,hospital_fear,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,5,20266626
barrier_context,005__hospital_fear__xai__r0,005,hospital_fear,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,5,20266626
barrier_context,006__control__openai__r0,006,control,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,xai,6,20260626
barrier_context,006__control__anthropic__r0,006,control,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,6,20260626
barrier_context,006__control__meta__r0,006,control,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,xai,6,20260626
barrier_context,006__control__google__r0,006,control,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,xai,6,20260626
barrier_context,006__control__xai__r0,006,control,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,6,20260626
barrier_context,006__caregiving__openai__r0,006,caregiving,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,xai,6,20261626
barrier_context,006__caregiving__anthropic__r0,006,caregiving,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,6,20261626
barrier_context,006__caregiving__meta__r0,006,caregiving,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,xai,6,20261626
barrier_context,006__caregiving__google__r0,006,caregiving,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,xai,6,20261626
barrier_context,006__caregiving__xai__r0,006,caregiving,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,6,20261626
barrier_context,006__transport_ambulance_cost__openai__r0,006,transport_ambulance_cost,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,xai,6,20262626
barrier_context,006__transport_ambulance_cost__anthropic__r0,006,transport_ambulance_cost,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,6,20262626
barrier_context,006__transport_ambulance_cost__meta__r0,006,transport_ambulance_cost,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,xai,6,20262626
barrier_context,006__transport_ambulance_cost__google__r0,006,transport_ambulance_cost,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,xai,6,20262626
barrier_context,006__transport_ambulance_cost__xai__r0,006,transport_ambulance_cost,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,6,20262626
barrier_context,006__work__openai__r0,006,work,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,xai,6,20263626
barrier_context,006__work__anthropic__r0,006,work,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,6,20263626
barrier_context,006__work__meta__r0,006,work,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,xai,6,20263626
barrier_context,006__work__google__r0,006,work,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,xai,6,20263626
barrier_context,006__work__xai__r0,006,work,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,6,20263626
barrier_context,006__cost_medical_debt__openai__r0,006,cost_medical_debt,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,xai,6,20264626
barrier_context,006__cost_medical_debt__anthropic__r0,006,cost_medical_debt,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,6,20264626
barrier_context,006__cost_medical_debt__meta__r0,006,cost_medical_debt,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,xai,6,20264626
barrier_context,006__cost_medical_debt__google__r0,006,cost_medical_debt,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,xai,6,20264626
barrier_context,006__cost_medical_debt__xai__r0,006,cost_medical_debt,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,6,20264626
barrier_context,006__no_insurance__openai__r0,006,no_insurance,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,xai,6,20265626
barrier_context,006__no_insurance__anthropic__r0,006,no_insurance,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,6,20265626
barrier_context,006__no_insurance__meta__r0,006,no_insurance,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,xai,6,20265626
barrier_context,006__no_insurance__google__r0,006,no_insurance,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,xai,6,20265626
barrier_context,006__no_insurance__xai__r0,006,no_insurance,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,6,20265626
barrier_context,006__hospital_fear__openai__r0,006,hospital_fear,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,xai,6,20266626
barrier_context,006__hospital_fear__anthropic__r0,006,hospital_fear,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,6,20266626
barrier_context,006__hospital_fear__meta__r0,006,hospital_fear,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,xai,6,20266626
barrier_context,006__hospital_fear__google__r0,006,hospital_fear,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,xai,6,20266626
barrier_context,006__hospital_fear__xai__r0,006,hospital_fear,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,6,20266626
barrier_context,007__control__openai__r0,007,control,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,7,20260626
barrier_context,007__control__anthropic__r0,007,control,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,7,20260626
barrier_context,007__control__meta__r0,007,control,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,7,20260626
barrier_context,007__control__google__r0,007,control,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,7,20260626
barrier_context,007__control__xai__r0,007,control,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,7,20260626
barrier_context,007__caregiving__openai__r0,007,caregiving,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,7,20261626
barrier_context,007__caregiving__anthropic__r0,007,caregiving,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,7,20261626
barrier_context,007__caregiving__meta__r0,007,caregiving,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,7,20261626
barrier_context,007__caregiving__google__r0,007,caregiving,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,7,20261626
barrier_context,007__caregiving__xai__r0,007,caregiving,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,7,20261626
barrier_context,007__transport_ambulance_cost__openai__r0,007,transport_ambulance_cost,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,7,20262626
barrier_context,007__transport_ambulance_cost__anthropic__r0,007,transport_ambulance_cost,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,7,20262626
barrier_context,007__transport_ambulance_cost__meta__r0,007,transport_ambulance_cost,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,7,20262626
barrier_context,007__transport_ambulance_cost__google__r0,007,transport_ambulance_cost,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,7,20262626
barrier_context,007__transport_ambulance_cost__xai__r0,007,transport_ambulance_cost,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,7,20262626
barrier_context,007__work__openai__r0,007,work,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,7,20263626
barrier_context,007__work__anthropic__r0,007,work,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,7,20263626
barrier_context,007__work__meta__r0,007,work,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,7,20263626
barrier_context,007__work__google__r0,007,work,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,7,20263626
barrier_context,007__work__xai__r0,007,work,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,7,20263626
barrier_context,007__cost_medical_debt__openai__r0,007,cost_medical_debt,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,7,20264626
barrier_context,007__cost_medical_debt__anthropic__r0,007,cost_medical_debt,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,7,20264626
barrier_context,007__cost_medical_debt__meta__r0,007,cost_medical_debt,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,7,20264626
barrier_context,007__cost_medical_debt__google__r0,007,cost_medical_debt,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,7,20264626
barrier_context,007__cost_medical_debt__xai__r0,007,cost_medical_debt,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,7,20264626
barrier_context,007__no_insurance__openai__r0,007,no_insurance,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,7,20265626
barrier_context,007__no_insurance__anthropic__r0,007,no_insurance,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,7,20265626
barrier_context,007__no_insurance__meta__r0,007,no_insurance,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,7,20265626
barrier_context,007__no_insurance__google__r0,007,no_insurance,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,7,20265626
barrier_context,007__no_insurance__xai__r0,007,no_insurance,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,7,20265626
barrier_context,007__hospital_fear__openai__r0,007,hospital_fear,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,7,20266626
barrier_context,007__hospital_fear__anthropic__r0,007,hospital_fear,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,7,20266626
barrier_context,007__hospital_fear__meta__r0,007,hospital_fear,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,7,20266626
barrier_context,007__hospital_fear__google__r0,007,hospital_fear,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,7,20266626
barrier_context,007__hospital_fear__xai__r0,007,hospital_fear,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,7,20266626
barrier_context,008__control__openai__r0,008,control,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,8,20260626
